,taxon_link,taxon_oid,added,accessed,retrieved,filename,download_link,download_date,error,warning,warning_msg,error_msg
2842,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300012492,3300012492,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
2843,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300009151,3300009151,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
2844,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300005332,3300005332,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
2845,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300001295,3300001295,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
2846,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300000198,3300000198,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
2847,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=2029527003,2029527003,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
2848,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300005566,3300005566,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
2849,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300011392,3300011392,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
2850,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300002302,3300002302,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
2851,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300009499,3300009499,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
2852,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300009613,3300009613,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
2853,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300001115,3300001115,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
2854,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300003333,3300003333,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
2855,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300003799,3300003799,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
2856,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300017391,3300017391,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
2857,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300015252,3300015252,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
2858,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300002166,3300002166,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
2859,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300006987,3300006987,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
2860,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300007670,3300007670,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
2861,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300020186,3300020186,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
2862,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300017964,3300017964,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
2863,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300003377,3300003377,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
2864,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300010281,3300010281,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
2865,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=2189573023,2189573023,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
2866,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300004185,3300004185,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
2867,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300009503,3300009503,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
2868,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300005334,3300005334,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
2869,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300014868,3300014868,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
2870,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300013392,3300013392,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
2871,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300004230,3300004230,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
2872,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300000574,3300000574,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
2873,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300012861,3300012861,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
2874,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300003388,3300003388,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
2875,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300020201,3300020201,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
2876,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300006879,3300006879,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
2877,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300020590,3300020590,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
2878,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300005891,3300005891,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
2879,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=2228664022,2228664022,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
2880,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300018031,3300018031,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
2881,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300001039,3300001039,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
2882,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300020170,3300020170,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
2883,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300018042,3300018042,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
2884,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300004080,3300004080,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
2885,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300001853,3300001853,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
2886,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300009430,3300009430,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
2887,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300000760,3300000760,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
2888,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300009001,3300009001,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
2889,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300004208,3300004208,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
2890,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300009715,3300009715,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
2891,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300004248,3300004248,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
2892,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300003819,3300003819,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
2893,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300019377,3300019377,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
2894,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300017421,3300017421,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
2895,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300012055,3300012055,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
2896,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300012163,3300012163,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
2897,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=2100351016,2100351016,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
2898,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300005554,3300005554,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
2899,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300019696,3300019696,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
2900,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300018815,3300018815,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
2901,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300000161,3300000161,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
2902,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300002965,3300002965,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
2903,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300004236,3300004236,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
2904,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300020146,3300020146,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
2905,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=2081372013,2081372013,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
2906,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300017544,3300017544,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
2907,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300009598,3300009598,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
2908,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300010400,3300010400,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
2909,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300003911,3300003911,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
2910,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300009156,3300009156,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
2911,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300012040,3300012040,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
2912,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300015256,3300015256,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
2913,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300014874,3300014874,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
2914,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300013103,3300013103,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
2915,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300000242,3300000242,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
2916,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300003844,3300003844,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
2917,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300003584,3300003584,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
2918,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300001542,3300001542,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
2919,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300012101,3300012101,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
2920,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300000837,3300000837,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
2921,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300015248,3300015248,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
2922,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300009418,3300009418,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
2923,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300003790,3300003790,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
2924,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300001056,3300001056,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
2925,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=2149837010,2149837010,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
2926,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300019727,3300019727,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
2927,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300001611,3300001611,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
2928,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300006183,3300006183,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
2929,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300002761,3300002761,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
2930,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300005175,3300005175,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
2931,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300001086,3300001086,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
2932,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300004095,3300004095,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
2933,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300002381,3300002381,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
2934,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300005112,3300005112,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
2935,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300006176,3300006176,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
2936,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300019703,3300019703,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
2937,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300000402,3300000402,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
2938,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300005326,3300005326,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
2939,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300001019,3300001019,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
2940,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300001031,3300001031,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
2941,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300003375,3300003375,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
2942,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300012150,3300012150,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
2943,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300001976,3300001976,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
2944,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300012359,3300012359,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
2945,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300000862,3300000862,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
2946,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300005903,3300005903,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
2947,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300001244,3300001244,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
2948,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300006194,3300006194,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
2949,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300005582,3300005582,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
2950,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300002858,3300002858,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
2951,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300002067,3300002067,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
2952,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300002737,3300002737,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
2953,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300020603,3300020603,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
2954,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300013016,3300013016,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
2955,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300003226,3300003226,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
2956,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300001125,3300001125,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
2957,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300005148,3300005148,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
2958,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300005157,3300005157,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
2959,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300012227,3300012227,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
2960,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=2077657009,2077657009,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
2961,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300001232,3300001232,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
2962,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300017695,3300017695,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
2963,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300003391,3300003391,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
2964,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300002478,3300002478,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
2965,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300017403,3300017403,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
2966,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300015295,3300015295,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
2967,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300007655,3300007655,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
2968,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300012913,3300012913,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
2969,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300002616,3300002616,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
2970,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300012975,3300012975,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
2971,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=2007309001,2007309001,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
2972,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300003343,3300003343,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
2973,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300009779,3300009779,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
2974,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300001732,3300001732,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
2975,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=2022920017,2022920017,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
2976,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300001120,3300001120,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
2977,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300002803,3300002803,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
2978,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300017428,3300017428,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
2979,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300001111,3300001111,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
2980,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300001127,3300001127,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
2981,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300019289,3300019289,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
2982,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300002759,3300002759,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
2983,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300020012,3300020012,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
2984,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300017389,3300017389,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
2985,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300010033,3300010033,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
2986,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300012133,3300012133,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
2987,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300006162,3300006162,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
2988,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300009665,3300009665,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
2989,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300015241,3300015241,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
2990,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300004210,3300004210,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
2991,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300004180,3300004180,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
2992,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300014914,3300014914,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
2993,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300015355,3300015355,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
2994,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300012131,3300012131,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
2995,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300018082,3300018082,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
2996,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300002296,3300002296,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
2997,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300006175,3300006175,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
2998,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300012845,3300012845,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
2999,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300000995,3300000995,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
3000,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300002547,3300002547,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
3001,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300001380,3300001380,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
3002,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300007764,3300007764,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
3003,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=2088090017,2088090017,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
3004,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300000347,3300000347,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
3005,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300012029,3300012029,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
3006,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300003904,3300003904,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
3007,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300012482,3300012482,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
3008,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300002103,3300002103,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
3009,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300004626,3300004626,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
3010,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300013131,3300013131,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
3011,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300021302,3300021302,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
3012,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300002484,3300002484,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
3013,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300007593,3300007593,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
3014,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300012789,3300012789,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
3015,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300017947,3300017947,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
3016,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300004096,3300004096,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
3017,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300005594,3300005594,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
3018,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300009437,3300009437,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
3019,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300013138,3300013138,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
